"id","mbusdevice","meter","timestamp","reading","device_type"
"12028","2.8101541006086E+16"," KA6U001660326812","2020-07-07 18:00:00","12685.538","3"
"12028","2.8101541006086E+16"," KA6U001660326812","2020-07-07 18:00:00","12685.538","3"
"12029","2.8101541006086E+16"," KA6U001660326812","2020-07-07 19:00:00","12685.586","3"
"12029","2.8101541006086E+16"," KA6U001660326812","2020-07-07 19:00:00","12685.586","3"
"12030","2.8101541006086E+16"," KA6U001660326812","2020-07-07 20:00:00","12685.650","3"
"12030","2.8101541006086E+16"," KA6U001660326812","2020-07-07 20:00:00","12685.650","3"
"12031","2.8101541006086E+16"," KA6U001660326812","2020-07-07 21:00:00","12685.650","3"
"12031","2.8101541006086E+16"," KA6U001660326812","2020-07-07 21:00:00","12685.650","3"
"12032","2.8101541006086E+16"," KA6U001660326812","2020-07-07 22:00:00","12686.168","3"
"12032","2.8101541006086E+16"," KA6U001660326812","2020-07-07 22:00:00","12686.168","3"
"12033","2.8101541006086E+16"," KA6U001660326812","2020-07-07 23:00:00","12686.290","3"
"12033","2.8101541006086E+16"," KA6U001660326812","2020-07-07 23:00:00","12686.290","3"
"12034","2.8101541006086E+16"," KA6U001660326812","2020-07-08 00:00:00","12686.310","3"
"12034","2.8101541006086E+16"," KA6U001660326812","2020-07-08 00:00:00","12686.310","3"
"12035","2.8101541006086E+16"," KA6U001660326812","2020-07-08 01:00:00","12686.310","3"
"12035","2.8101541006086E+16"," KA6U001660326812","2020-07-08 01:00:00","12686.310","3"
"12036","2.8101541006086E+16"," KA6U001660326812","2020-07-08 02:00:00","12686.310","3"
"12036","2.8101541006086E+16"," KA6U001660326812","2020-07-08 02:00:00","12686.310","3"
"12037","2.8101541006086E+16"," KA6U001660326812","2020-07-08 03:00:00","12686.310","3"
"12037","2.8101541006086E+16"," KA6U001660326812","2020-07-08 03:00:00","12686.310","3"
"12038","2.8101541006086E+16"," KA6U001660326812","2020-07-08 04:00:00","12686.319","3"
"12038","2.8101541006086E+16"," KA6U001660326812","2020-07-08 04:00:00","12686.319","3"
"12039","2.8101541006086E+16"," KA6U001660326812","2020-07-08 05:00:00","12686.319","3"
"12039","2.8101541006086E+16"," KA6U001660326812","2020-07-08 05:00:00","12686.319","3"
"12040","2.8101541006086E+16"," KA6U001660326812","2020-07-08 06:00:00","12686.323","3"
"12040","2.8101541006086E+16"," KA6U001660326812","2020-07-08 06:00:00","12686.323","3"
"12041","2.8101541006086E+16"," KA6U001660326812","2020-07-08 07:00:00","12686.328","3"
"12041","2.8101541006086E+16"," KA6U001660326812","2020-07-08 07:00:00","12686.328","3"
"12042","2.8101541006086E+16"," KA6U001660326812","2020-07-08 08:00:00","12686.333","3"
"12042","2.8101541006086E+16"," KA6U001660326812","2020-07-08 08:00:00","12686.333","3"
"12043","2.8101541006086E+16"," KA6U001660326812","2020-07-08 09:00:00","12686.359","3"
"12043","2.8101541006086E+16"," KA6U001660326812","2020-07-08 09:00:00","12686.359","3"
"12044","2.8101541006086E+16"," KA6U001660326812","2020-07-08 10:00:00","12686.373","3"
"12044","2.8101541006086E+16"," KA6U001660326812","2020-07-08 10:00:00","12686.373","3"
"12045","2.8101541006086E+16"," KA6U001660326812","2020-07-08 11:00:00","12686.373","3"
"12045","2.8101541006086E+16"," KA6U001660326812","2020-07-08 11:00:00","12686.373","3"
"12046","2.8101541006086E+16"," KA6U001660326812","2020-07-08 12:00:00","12686.382","3"
"12046","2.8101541006086E+16"," KA6U001660326812","2020-07-08 12:00:00","12686.382","3"
"12047","2.8101541006086E+16"," KA6U001660326812","2020-07-08 13:00:00","12686.399","3"
"12047","2.8101541006086E+16"," KA6U001660326812","2020-07-08 13:00:00","12686.399","3"
"12048","2.8101541006086E+16"," KA6U001660326812","2020-07-08 14:00:00","12686.399","3"
"12048","2.8101541006086E+16"," KA6U001660326812","2020-07-08 14:00:00","12686.399","3"
"12049","2.8101541006086E+16"," KA6U001660326812","2020-07-08 15:00:00","12686.399","3"
"12049","2.8101541006086E+16"," KA6U001660326812","2020-07-08 15:00:00","12686.399","3"
"12050","2.8101541006086E+16"," KA6U001660326812","2020-07-08 16:00:00","12686.455","3"
"12050","2.8101541006086E+16"," KA6U001660326812","2020-07-08 16:00:00","12686.455","3"
"12051","2.8101541006086E+16"," KA6U001660326812","2020-07-08 17:00:00","12686.463","3"
"12051","2.8101541006086E+16"," KA6U001660326812","2020-07-08 17:00:00","12686.463","3"
"12052","2.8101541006086E+16"," KA6U001660326812","2020-07-08 18:00:00","12686.463","3"
"12052","2.8101541006086E+16"," KA6U001660326812","2020-07-08 18:00:00","12686.463","3"
"12053","2.8101541006086E+16"," KA6U001660326812","2020-07-08 19:00:00","12686.471","3"
"12053","2.8101541006086E+16"," KA6U001660326812","2020-07-08 19:00:00","12686.471","3"
"12054","2.8101541006086E+16"," KA6U001660326812","2020-07-08 20:00:00","12686.529","3"
"12054","2.8101541006086E+16"," KA6U001660326812","2020-07-08 20:00:00","12686.529","3"
"12055","2.8101541006086E+16"," KA6U001660326812","2020-07-08 21:00:00","12686.532","3"
"12055","2.8101541006086E+16"," KA6U001660326812","2020-07-08 21:00:00","12686.532","3"
"12056","2.8101541006086E+16"," KA6U001660326812","2020-07-08 22:00:00","12686.930","3"
"12056","2.8101541006086E+16"," KA6U001660326812","2020-07-08 22:00:00","12686.930","3"
"12057","2.8101541006086E+16"," KA6U001660326812","2020-07-08 23:00:00","12687.396","3"
"12057","2.8101541006086E+16"," KA6U001660326812","2020-07-08 23:00:00","12687.396","3"
"12058","2.8101541006086E+16"," KA6U001660326812","2020-07-09 00:00:00","12687.398","3"
"12058","2.8101541006086E+16"," KA6U001660326812","2020-07-09 00:00:00","12687.398","3"
"12059","2.8101541006086E+16"," KA6U001660326812","2020-07-09 01:00:00","12687.410","3"
"12059","2.8101541006086E+16"," KA6U001660326812","2020-07-09 01:00:00","12687.410","3"
"12060","2.8101541006086E+16"," KA6U001660326812","2020-07-09 02:00:00","12687.410","3"
"12060","2.8101541006086E+16"," KA6U001660326812","2020-07-09 02:00:00","12687.410","3"
"12061","2.8101541006086E+16"," KA6U001660326812","2020-07-09 03:00:00","12687.410","3"
"12061","2.8101541006086E+16"," KA6U001660326812","2020-07-09 03:00:00","12687.410","3"
"12062","2.8101541006086E+16"," KA6U001660326812","2020-07-09 04:00:00","12687.412","3"
"12062","2.8101541006086E+16"," KA6U001660326812","2020-07-09 04:00:00","12687.412","3"
"12063","2.8101541006086E+16"," KA6U001660326812","2020-07-09 05:00:00","12687.416","3"
"12063","2.8101541006086E+16"," KA6U001660326812","2020-07-09 05:00:00","12687.416","3"
"12064","2.8101541006086E+16"," KA6U001660326812","2020-07-09 06:00:00","12687.416","3"
"12064","2.8101541006086E+16"," KA6U001660326812","2020-07-09 06:00:00","12687.416","3"
"12065","2.8101541006086E+16"," KA6U001660326812","2020-07-09 07:00:00","12687.421","3"
"12065","2.8101541006086E+16"," KA6U001660326812","2020-07-09 07:00:00","12687.421","3"
"12066","2.8101541006086E+16"," KA6U001660326812","2020-07-09 08:00:00","12687.425","3"
"12066","2.8101541006086E+16"," KA6U001660326812","2020-07-09 08:00:00","12687.425","3"
"12067","2.8101541006086E+16"," KA6U001660326812","2020-07-09 09:00:00","12687.437","3"
"12067","2.8101541006086E+16"," KA6U001660326812","2020-07-09 09:00:00","12687.437","3"
"12068","2.8101541006086E+16"," KA6U001660326812","2020-07-09 10:00:00","12687.467","3"
"12068","2.8101541006086E+16"," KA6U001660326812","2020-07-09 10:00:00","12687.467","3"
"12069","2.8101541006086E+16"," KA6U001660326812","2020-07-09 11:00:00","12687.467","3"
"12069","2.8101541006086E+16"," KA6U001660326812","2020-07-09 11:00:00","12687.467","3"
"12070","2.8101541006086E+16"," KA6U001660326812","2020-07-09 12:00:00","12687.469","3"
"12070","2.8101541006086E+16"," KA6U001660326812","2020-07-09 12:00:00","12687.469","3"
"12071","2.8101541006086E+16"," KA6U001660326812","2020-07-09 13:00:00","12687.481","3"
"12071","2.8101541006086E+16"," KA6U001660326812","2020-07-09 13:00:00","12687.481","3"
"12072","2.8101541006086E+16"," KA6U001660326812","2020-07-09 14:00:00","12687.500","3"
"12072","2.8101541006086E+16"," KA6U001660326812","2020-07-09 14:00:00","12687.500","3"
"12073","2.8101541006086E+16"," KA6U001660326812","2020-07-09 15:00:00","12687.511","3"
"12073","2.8101541006086E+16"," KA6U001660326812","2020-07-09 15:00:00","12687.511","3"
"12074","2.8101541006086E+16"," KA6U001660326812","2020-07-09 16:00:00","12687.511","3"
"12074","2.8101541006086E+16"," KA6U001660326812","2020-07-09 16:00:00","12687.511","3"
"12075","2.8101541006086E+16"," KA6U001660326812","2020-07-09 17:00:00","12687.513","3"
"12075","2.8101541006086E+16"," KA6U001660326812","2020-07-09 17:00:00","12687.513","3"
"12076","2.8101541006086E+16"," KA6U001660326812","2020-07-09 18:00:00","12687.513","3"
"12076","2.8101541006086E+16"," KA6U001660326812","2020-07-09 18:00:00","12687.513","3"
"12077","2.8101541006086E+16"," KA6U001660326812","2020-07-09 19:00:00","12687.570","3"
"12077","2.8101541006086E+16"," KA6U001660326812","2020-07-09 19:00:00","12687.570","3"
"12078","2.8101541006086E+16"," KA6U001660326812","2020-07-09 20:00:00","12687.598","3"
"12078","2.8101541006086E+16"," KA6U001660326812","2020-07-09 20:00:00","12687.598","3"
"12079","2.8101541006086E+16"," KA6U001660326812","2020-07-09 21:00:00","12687.648","3"
"12079","2.8101541006086E+16"," KA6U001660326812","2020-07-09 21:00:00","12687.648","3"
"12080","2.8101541006086E+16"," KA6U001660326812","2020-07-09 22:00:00","12688.595","3"
"12080","2.8101541006086E+16"," KA6U001660326812","2020-07-09 22:00:00","12688.595","3"
"12081","2.8101541006086E+16"," KA6U001660326812","2020-07-09 23:00:00","12688.595","3"
"12081","2.8101541006086E+16"," KA6U001660326812","2020-07-09 23:00:00","12688.595","3"
"12082","2.8101541006086E+16"," KA6U001660326812","2020-07-10 00:00:00","12688.595","3"
"12082","2.8101541006086E+16"," KA6U001660326812","2020-07-10 00:00:00","12688.595","3"
"12083","2.8101541006086E+16"," KA6U001660326812","2020-07-10 01:00:00","12688.595","3"
"12083","2.8101541006086E+16"," KA6U001660326812","2020-07-10 01:00:00","12688.595","3"
"12084","2.8101541006086E+16"," KA6U001660326812","2020-07-10 02:00:00","12688.604","3"
"12084","2.8101541006086E+16"," KA6U001660326812","2020-07-10 02:00:00","12688.604","3"
"12085","2.8101541006086E+16"," KA6U001660326812","2020-07-10 03:00:00","12688.606","3"
"12085","2.8101541006086E+16"," KA6U001660326812","2020-07-10 03:00:00","12688.606","3"
"12086","2.8101541006086E+16"," KA6U001660326812","2020-07-10 04:00:00","12688.611","3"
"12086","2.8101541006086E+16"," KA6U001660326812","2020-07-10 04:00:00","12688.611","3"
